input,time,cpu,program
343552,37.703,A72,SHA256
343680,37.697,A72,SHA256
343808,37.714,A72,SHA256
343936,37.716,A72,SHA256
344064,37.758,A72,SHA256
344192,37.763,A72,SHA256
344320,37.79,A72,SHA256
344448,37.787,A72,SHA256
344576,37.797,A72,SHA256
344704,37.861,A72,SHA256
344832,37.827,A72,SHA256
344960,37.865,A72,SHA256
345088,37.874,A72,SHA256
345216,37.868,A72,SHA256
345344,37.884,A72,SHA256
345472,37.921,A72,SHA256
345600,37.908,A72,SHA256
345728,37.939,A72,SHA256
345856,37.958,A72,SHA256
345984,37.95,A72,SHA256
346112,37.966,A72,SHA256
346240,37.981,A72,SHA256
346368,38.019,A72,SHA256
346496,37.996,A72,SHA256
346624,38.02,A72,SHA256
346752,38.06,A72,SHA256
346880,38.046,A72,SHA256
347008,38.061,A72,SHA256
347136,38.078,A72,SHA256
347264,38.111,A72,SHA256
347392,38.103,A72,SHA256
347520,38.132,A72,SHA256
347648,38.137,A72,SHA256
347776,38.172,A72,SHA256
347904,38.179,A72,SHA256
348032,38.18,A72,SHA256
348160,38.18,A72,SHA256
348288,38.221,A72,SHA256
348416,38.214,A72,SHA256
348544,38.229,A72,SHA256
348672,38.267,A72,SHA256
348800,38.259,A72,SHA256
348928,38.29,A72,SHA256
349056,38.3,A72,SHA256
349184,38.293,A72,SHA256
349312,38.319,A72,SHA256
349440,38.329,A72,SHA256
349568,38.34,A72,SHA256
349696,38.359,A72,SHA256
349824,38.373,A72,SHA256
349952,38.41,A72,SHA256
350080,38.394,A72,SHA256
350208,38.41,A72,SHA256
350336,38.423,A72,SHA256
350464,38.455,A72,SHA256
350592,38.461,A72,SHA256
350720,38.494,A72,SHA256
350848,38.476,A72,SHA256
350976,38.531,A72,SHA256
351104,38.51,A72,SHA256
351232,38.53,A72,SHA256
351360,38.537,A72,SHA256
351488,38.577,A72,SHA256
351616,38.567,A72,SHA256
351744,38.577,A72,SHA256
351872,38.62,A72,SHA256
352000,38.621,A72,SHA256
352128,38.694,A72,SHA256
352256,38.657,A72,SHA256
352384,38.648,A72,SHA256
352512,38.687,A72,SHA256
352640,38.68,A72,SHA256
352768,38.698,A72,SHA256
352896,38.705,A72,SHA256
353024,38.712,A72,SHA256
353152,38.739,A72,SHA256
353280,38.747,A72,SHA256
353408,38.768,A72,SHA256
353536,38.774,A72,SHA256
353664,38.816,A72,SHA256
353792,38.822,A72,SHA256
353920,38.838,A72,SHA256
354048,38.885,A72,SHA256
354176,38.842,A72,SHA256
354304,38.877,A72,SHA256
354432,38.886,A72,SHA256
354560,38.889,A72,SHA256
354688,38.936,A72,SHA256
354816,38.912,A72,SHA256
354944,38.931,A72,SHA256
355072,38.971,A72,SHA256
355200,38.98,A72,SHA256
355328,38.973,A72,SHA256
355456,39.006,A72,SHA256
355584,38.995,A72,SHA256
355712,39.01,A72,SHA256
355840,39.024,A72,SHA256
355968,39.066,A72,SHA256
356096,39.081,A72,SHA256
356224,39.067,A72,SHA256
356352,39.091,A72,SHA256
356480,39.098,A72,SHA256
356608,39.124,A72,SHA256
356736,39.121,A72,SHA256
356864,39.154,A72,SHA256
356992,39.166,A72,SHA256
357120,39.211,A72,SHA256
357248,39.19,A72,SHA256
357376,39.2,A72,SHA256
357504,39.213,A72,SHA256
357632,39.223,A72,SHA256
357760,39.266,A72,SHA256
357888,39.255,A72,SHA256
358016,39.267,A72,SHA256
358144,39.309,A72,SHA256
358272,39.297,A72,SHA256
358400,39.319,A72,SHA256
358528,39.342,A72,SHA256
358656,39.333,A72,SHA256
358784,39.365,A72,SHA256
358912,39.365,A72,SHA256
359040,39.39,A72,SHA256
359168,39.427,A72,SHA256
359296,39.422,A72,SHA256
359424,39.43,A72,SHA256
359552,39.43,A72,SHA256
359680,39.455,A72,SHA256
359808,39.464,A72,SHA256
359936,39.496,A72,SHA256
360064,39.529,A72,SHA256
360192,39.522,A72,SHA256
360320,39.528,A72,SHA256
360448,39.538,A72,SHA256
360576,39.553,A72,SHA256
360704,39.561,A72,SHA256
360832,39.6,A72,SHA256
360960,39.589,A72,SHA256
361088,39.602,A72,SHA256
361216,39.646,A72,SHA256
361344,39.646,A72,SHA256
361472,39.671,A72,SHA256
361600,39.693,A72,SHA256
361728,39.675,A72,SHA256
361856,39.7,A72,SHA256
361984,39.697,A72,SHA256
362112,39.741,A72,SHA256
362240,39.742,A72,SHA256
362368,39.737,A72,SHA256
362496,39.756,A72,SHA256
362624,39.773,A72,SHA256
362752,39.794,A72,SHA256
362880,39.817,A72,SHA256
363008,39.838,A72,SHA256
363136,39.886,A72,SHA256
363264,39.851,A72,SHA256
363392,39.867,A72,SHA256
363520,39.866,A72,SHA256
363648,39.901,A72,SHA256
363776,39.901,A72,SHA256
363904,39.939,A72,SHA256
364032,39.929,A72,SHA256
364160,39.941,A72,SHA256
364288,39.987,A72,SHA256
364416,39.979,A72,SHA256
364544,40.007,A72,SHA256
364672,40.023,A72,SHA256
364800,40.022,A72,SHA256
364928,40.02,A72,SHA256
365056,40.063,A72,SHA256
365184,40.045,A72,SHA256
365312,40.054,A72,SHA256
365440,40.075,A72,SHA256
365568,40.084,A72,SHA256
365696,40.098,A72,SHA256
365824,40.135,A72,SHA256
365952,40.12,A72,SHA256
366080,40.194,A72,SHA256
366208,40.222,A72,SHA256
366336,40.182,A72,SHA256
366464,40.182,A72,SHA256
366592,40.197,A72,SHA256
366720,40.263,A72,SHA256
366848,40.222,A72,SHA256
366976,40.27,A72,SHA256
367104,40.304,A72,SHA256
367232,40.268,A72,SHA256
367360,40.3,A72,SHA256
367488,40.316,A72,SHA256
367616,40.314,A72,SHA256
367744,40.334,A72,SHA256
367872,40.337,A72,SHA256
368000,40.345,A72,SHA256
368128,40.368,A72,SHA256
368256,40.397,A72,SHA256
368384,40.397,A72,SHA256
368512,40.437,A72,SHA256
368640,40.414,A72,SHA256
368768,40.452,A72,SHA256
368896,40.448,A72,SHA256
369024,40.515,A72,SHA256
369152,40.479,A72,SHA256
369280,40.512,A72,SHA256
369408,40.506,A72,SHA256
369536,40.512,A72,SHA256
369664,40.537,A72,SHA256
369792,40.548,A72,SHA256
369920,40.559,A72,SHA256
370048,40.598,A72,SHA256
370176,40.589,A72,SHA256
370304,40.629,A72,SHA256
370432,40.67,A72,SHA256
370560,40.75,A72,SHA256
370688,40.702,A72,SHA256
370816,40.754,A72,SHA256
370944,40.737,A72,SHA256
371072,40.755,A72,SHA256
371200,40.766,A72,SHA256
371328,40.794,A72,SHA256
371456,40.815,A72,SHA256
371584,40.826,A72,SHA256
371712,40.786,A72,SHA256
371840,40.816,A72,SHA256
371968,40.901,A72,SHA256
372096,40.856,A72,SHA256
372224,40.863,A72,SHA256
372352,40.856,A72,SHA256
372480,40.863,A72,SHA256
372608,40.906,A72,SHA256
372736,40.942,A72,SHA256
372864,40.946,A72,SHA256
372992,41.023,A72,SHA256
373120,40.984,A72,SHA256
373248,40.99,A72,SHA256
373376,41.024,A72,SHA256
373504,41.015,A72,SHA256
373632,41.023,A72,SHA256
373760,41.061,A72,SHA256
373888,41.02,A72,SHA256
374016,41.085,A72,SHA256
374144,41.106,A72,SHA256
374272,41.087,A72,SHA256
374400,41.094,A72,SHA256
374528,41.116,A72,SHA256
374656,41.149,A72,SHA256
374784,41.145,A72,SHA256
374912,41.176,A72,SHA256
375040,41.148,A72,SHA256
375168,41.177,A72,SHA256
375296,41.175,A72,SHA256
375424,41.177,A72,SHA256
375552,41.204,A72,SHA256
375680,41.216,A72,SHA256
375808,41.253,A72,SHA256
375936,41.268,A72,SHA256
376064,41.267,A72,SHA256
376192,41.3,A72,SHA256
376320,41.407,A72,SHA256
376448,41.298,A72,SHA256
376576,41.279,A72,SHA256
376704,41.308,A72,SHA256
376832,41.353,A72,SHA256
376960,41.452,A72,SHA256
377088,41.404,A72,SHA256
377216,41.384,A72,SHA256
377344,42.837,A72,SHA256
377472,41.512,A72,SHA256
377600,44.071,A72,SHA256
377728,41.48,A72,SHA256
377856,41.467,A72,SHA256
377984,41.483,A72,SHA256
378112,42.965,A72,SHA256
378240,43.513,A72,SHA256
378368,41.536,A72,SHA256
378496,41.512,A72,SHA256
378624,41.59,A72,SHA256
378752,41.567,A72,SHA256
378880,41.588,A72,SHA256
379008,41.603,A72,SHA256
379136,41.582,A72,SHA256
379264,41.607,A72,SHA256
379392,41.703,A72,SHA256
379520,41.732,A72,SHA256
379648,42.044,A72,SHA256
379776,41.674,A72,SHA256
379904,41.69,A72,SHA256
380032,41.696,A72,SHA256
380160,41.759,A72,SHA256
380288,41.784,A72,SHA256
380416,41.822,A72,SHA256
380544,41.832,A72,SHA256
380672,41.76,A72,SHA256
380800,41.769,A72,SHA256
380928,41.794,A72,SHA256
381056,41.803,A72,SHA256
381184,41.82,A72,SHA256
381312,41.833,A72,SHA256
381440,41.835,A72,SHA256
381568,41.884,A72,SHA256
381696,41.893,A72,SHA256
381824,41.881,A72,SHA256
381952,41.891,A72,SHA256
382080,41.914,A72,SHA256
382208,41.932,A72,SHA256
382336,41.94,A72,SHA256
382464,41.961,A72,SHA256
382592,42.936,A72,SHA256
382720,42.206,A72,SHA256
382848,42.325,A72,SHA256
382976,42.016,A72,SHA256
383104,42.032,A72,SHA256
383232,42.061,A72,SHA256
383360,42.218,A72,SHA256
383488,43.701,A72,SHA256
383616,42.083,A72,SHA256
383744,42.208,A72,SHA256
383872,42.13,A72,SHA256
384000,42.119,A72,SHA256
384128,42.138,A72,SHA256
384256,42.156,A72,SHA256
384384,42.169,A72,SHA256
384512,42.171,A72,SHA256
384640,42.197,A72,SHA256
384768,42.205,A72,SHA256
384896,42.22,A72,SHA256
385024,42.243,A72,SHA256
385152,42.253,A72,SHA256
385280,42.266,A72,SHA256
385408,42.374,A72,SHA256
385536,42.291,A72,SHA256
385664,42.378,A72,SHA256
385792,42.328,A72,SHA256
385920,42.337,A72,SHA256
386048,42.341,A72,SHA256
386176,42.358,A72,SHA256
386304,42.373,A72,SHA256
386432,42.387,A72,SHA256
386560,42.4,A72,SHA256
386688,42.47,A72,SHA256
386816,42.509,A72,SHA256
386944,42.452,A72,SHA256
387072,42.483,A72,SHA256
387200,42.525,A72,SHA256
387328,42.491,A72,SHA256
387456,42.511,A72,SHA256
387584,42.54,A72,SHA256
387712,42.526,A72,SHA256
387840,42.546,A72,SHA256
387968,42.574,A72,SHA256
388096,42.582,A72,SHA256
388224,42.63,A72,SHA256
388352,42.6,A72,SHA256
388480,42.61,A72,SHA256
388608,42.629,A72,SHA256
388736,42.633,A72,SHA256
388864,42.66,A72,SHA256
388992,42.677,A72,SHA256
389120,42.682,A72,SHA256
389248,42.701,A72,SHA256
389376,42.709,A72,SHA256
389504,42.727,A72,SHA256
389632,42.757,A72,SHA256
389760,42.831,A72,SHA256
389888,42.797,A72,SHA256
390016,42.787,A72,SHA256
390144,42.8,A72,SHA256
390272,42.814,A72,SHA256
390400,42.82,A72,SHA256
390528,42.862,A72,SHA256
390656,43.119,A72,SHA256
390784,42.962,A72,SHA256
390912,42.923,A72,SHA256
391040,42.905,A72,SHA256
391168,42.91,A72,SHA256
391296,42.953,A72,SHA256
391424,42.943,A72,SHA256
391552,42.956,A72,SHA256
391680,43.115,A72,SHA256
391808,43.058,A72,SHA256
391936,42.991,A72,SHA256
392064,43.016,A72,SHA256
392192,43.043,A72,SHA256
392320,43.039,A72,SHA256
392448,43.042,A72,SHA256
392576,43.156,A72,SHA256
392704,43.19,A72,SHA256
392832,43.872,A72,SHA256
392960,43.117,A72,SHA256
393088,43.125,A72,SHA256
393216,43.332,A72,SHA256
393344,43.189,A72,SHA256
393472,43.216,A72,SHA256
393600,43.179,A72,SHA256
393728,43.193,A72,SHA256
393856,43.196,A72,SHA256
393984,43.239,A72,SHA256
394112,43.319,A72,SHA256
394240,43.405,A72,SHA256
394368,43.264,A72,SHA256
394496,43.281,A72,SHA256
394624,43.369,A72,SHA256
394752,43.339,A72,SHA256
394880,43.308,A72,SHA256
395008,43.359,A72,SHA256
395136,43.362,A72,SHA256
395264,43.36,A72,SHA256
395392,43.372,A72,SHA256
395520,43.39,A72,SHA256
395648,43.394,A72,SHA256
395776,43.433,A72,SHA256
395904,43.434,A72,SHA256
396032,43.469,A72,SHA256
396160,44.391,A72,SHA256
396288,44.504,A72,SHA256
396416,43.492,A72,SHA256
396544,43.523,A72,SHA256
396672,43.504,A72,SHA256
396800,43.533,A72,SHA256
396928,43.543,A72,SHA256
397056,43.554,A72,SHA256
397184,43.659,A72,SHA256
397312,43.691,A72,SHA256
397440,43.654,A72,SHA256
397568,43.62,A72,SHA256
397696,43.648,A72,SHA256
397824,43.641,A72,SHA256
397952,43.659,A72,SHA256
398080,43.66,A72,SHA256
398208,43.781,A72,SHA256
398336,43.836,A72,SHA256
398464,44.565,A72,SHA256
398592,43.732,A72,SHA256
398720,43.74,A72,SHA256
398848,43.748,A72,SHA256
398976,43.773,A72,SHA256
399104,43.775,A72,SHA256
399232,43.789,A72,SHA256
399360,43.815,A72,SHA256
399488,43.827,A72,SHA256
399616,43.842,A72,SHA256
399744,43.845,A72,SHA256
399872,43.865,A72,SHA256
400000,43.916,A72,SHA256
400128,43.897,A72,SHA256
400256,43.908,A72,SHA256
400384,43.926,A72,SHA256
400512,44.371,A72,SHA256
400640,44.019,A72,SHA256
400768,43.975,A72,SHA256
400896,44.044,A72,SHA256
401024,43.999,A72,SHA256
401152,44.007,A72,SHA256
401280,44.01,A72,SHA256
401408,44.136,A72,SHA256
401536,44.057,A72,SHA256
401664,44.063,A72,SHA256
401792,44.082,A72,SHA256
401920,44.083,A72,SHA256
402048,44.099,A72,SHA256
402176,44.212,A72,SHA256
402304,44.248,A72,SHA256
402432,44.171,A72,SHA256
402560,44.158,A72,SHA256
402688,44.171,A72,SHA256
402816,44.193,A72,SHA256
402944,44.2,A72,SHA256
403072,44.225,A72,SHA256
403200,44.494,A72,SHA256
403328,44.425,A72,SHA256
403456,44.267,A72,SHA256
403584,44.313,A72,SHA256
403712,44.324,A72,SHA256
403840,44.302,A72,SHA256
403968,44.311,A72,SHA256
404096,44.355,A72,SHA256
404224,44.377,A72,SHA256
404352,44.448,A72,SHA256
404480,44.417,A72,SHA256
404608,44.382,A72,SHA256
404736,44.405,A72,SHA256
404864,44.41,A72,SHA256
404992,44.43,A72,SHA256
405120,44.434,A72,SHA256
405248,44.498,A72,SHA256
405376,44.568,A72,SHA256
405504,44.738,A72,SHA256
405632,44.5,A72,SHA256
405760,44.574,A72,SHA256
405888,44.519,A72,SHA256
406016,44.539,A72,SHA256
406144,44.549,A72,SHA256
406272,44.61,A72,SHA256
406400,44.718,A72,SHA256
406528,44.674,A72,SHA256
406656,44.615,A72,SHA256
406784,44.617,A72,SHA256
406912,44.641,A72,SHA256
407040,44.643,A72,SHA256
407168,44.669,A72,SHA256
407296,44.745,A72,SHA256
407424,44.813,A72,SHA256
407552,44.842,A72,SHA256
407680,44.731,A72,SHA256
407808,44.743,A72,SHA256
407936,44.738,A72,SHA256
408064,44.812,A72,SHA256
408192,44.789,A72,SHA256
408320,44.815,A72,SHA256
408448,44.805,A72,SHA256
408576,44.823,A72,SHA256
408704,44.835,A72,SHA256
408832,44.908,A72,SHA256
408960,44.958,A72,SHA256
409088,45.348,A72,SHA256
409216,44.885,A72,SHA256
409344,44.995,A72,SHA256
409472,44.915,A72,SHA256
409600,44.933,A72,SHA256
409728,44.942,A72,SHA256
409856,45.012,A72,SHA256
409984,45.261,A72,SHA256
410112,45.065,A72,SHA256
410240,45.026,A72,SHA256
410368,45.013,A72,SHA256
410496,45.091,A72,SHA256
410624,46.609,A72,SHA256
410752,45.199,A72,SHA256
410880,45.077,A72,SHA256
411008,45.083,A72,SHA256
411136,45.093,A72,SHA256
411264,45.11,A72,SHA256
411392,45.129,A72,SHA256
411520,45.163,A72,SHA256
411648,45.159,A72,SHA256
411776,45.165,A72,SHA256
411904,45.177,A72,SHA256
412032,45.234,A72,SHA256
412160,45.201,A72,SHA256
412288,45.22,A72,SHA256
412416,45.24,A72,SHA256
412544,45.262,A72,SHA256
412672,45.267,A72,SHA256
412800,45.303,A72,SHA256
412928,45.298,A72,SHA256
413056,45.363,A72,SHA256
413184,45.319,A72,SHA256
413312,45.341,A72,SHA256
413440,45.344,A72,SHA256
413568,45.373,A72,SHA256
413696,45.38,A72,SHA256
413824,45.395,A72,SHA256
413952,45.404,A72,SHA256
414080,45.421,A72,SHA256
414208,45.431,A72,SHA256
414336,45.454,A72,SHA256
414464,45.463,A72,SHA256
414592,45.538,A72,SHA256
414720,45.488,A72,SHA256
414848,45.55,A72,SHA256
414976,45.511,A72,SHA256
415104,45.63,A72,SHA256
415232,45.559,A72,SHA256
415360,45.579,A72,SHA256
415488,45.59,A72,SHA256
415616,45.64,A72,SHA256
415744,45.617,A72,SHA256
415872,45.64,A72,SHA256
416000,45.645,A72,SHA256
416128,45.663,A72,SHA256
416256,45.665,A72,SHA256
416384,45.687,A72,SHA256
416512,45.692,A72,SHA256
416640,45.706,A72,SHA256
416768,45.715,A72,SHA256
416896,45.847,A72,SHA256
417024,45.747,A72,SHA256
417152,45.762,A72,SHA256
417280,45.773,A72,SHA256
417408,45.784,A72,SHA256
417536,45.791,A72,SHA256
417664,45.816,A72,SHA256
417792,45.83,A72,SHA256
417920,45.843,A72,SHA256
418048,45.89,A72,SHA256
418176,45.93,A72,SHA256
418304,45.911,A72,SHA256
418432,45.923,A72,SHA256
418560,45.917,A72,SHA256
418688,45.928,A72,SHA256
418816,45.936,A72,SHA256
418944,45.944,A72,SHA256
419072,46.023,A72,SHA256
419200,46.03,A72,SHA256
419328,46.004,A72,SHA256
419456,46.011,A72,SHA256
419584,46.053,A72,SHA256
419712,46.042,A72,SHA256
419840,46.081,A72,SHA256
419968,46.079,A72,SHA256
420096,46.087,A72,SHA256
420224,46.093,A72,SHA256
420352,46.109,A72,SHA256
420480,46.119,A72,SHA256
420608,46.209,A72,SHA256
420736,46.154,A72,SHA256
420864,46.249,A72,SHA256
420992,46.256,A72,SHA256
421120,46.185,A72,SHA256
421248,46.203,A72,SHA256
421376,46.243,A72,SHA256
421504,46.232,A72,SHA256
421632,46.255,A72,SHA256
421760,46.251,A72,SHA256
421888,46.276,A72,SHA256
422016,46.284,A72,SHA256
422144,46.312,A72,SHA256
422272,46.336,A72,SHA256
422400,46.333,A72,SHA256
422528,46.341,A72,SHA256
422656,46.36,A72,SHA256
422784,46.375,A72,SHA256
422912,46.385,A72,SHA256
423040,46.399,A72,SHA256
423168,46.439,A72,SHA256
423296,46.422,A72,SHA256
423424,46.504,A72,SHA256
423552,46.48,A72,SHA256
423680,46.477,A72,SHA256
423808,46.485,A72,SHA256
423936,46.505,A72,SHA256
424064,46.512,A72,SHA256
424192,46.529,A72,SHA256
424320,46.537,A72,SHA256
424448,46.557,A72,SHA256
424576,46.56,A72,SHA256
424704,46.666,A72,SHA256
424832,46.62,A72,SHA256
424960,46.647,A72,SHA256
425088,46.635,A72,SHA256
425216,46.646,A72,SHA256
425344,46.658,A72,SHA256
425472,46.669,A72,SHA256
425600,46.682,A72,SHA256
425728,46.702,A72,SHA256
425856,46.735,A72,SHA256
425984,46.791,A72,SHA256
426112,46.754,A72,SHA256
426240,46.754,A72,SHA256
426368,46.766,A72,SHA256
426496,46.838,A72,SHA256
426624,46.792,A72,SHA256
426752,46.812,A72,SHA256
426880,46.817,A72,SHA256
427008,46.833,A72,SHA256
427136,46.848,A72,SHA256
427264,46.866,A72,SHA256
427392,46.881,A72,SHA256
427520,46.895,A72,SHA256
427648,46.902,A72,SHA256
427776,46.925,A72,SHA256
427904,46.927,A72,SHA256
428032,46.954,A72,SHA256
428160,46.955,A72,SHA256
428288,47.001,A72,SHA256
428416,47,A72,SHA256
428544,47.052,A72,SHA256
428672,47.015,A72,SHA256
428800,47.065,A72,SHA256
428928,47.038,A72,SHA256
429056,47.062,A72,SHA256
429184,47.077,A72,SHA256
429312,47.091,A72,SHA256
429440,47.102,A72,SHA256
429568,47.12,A72,SHA256
429696,47.129,A72,SHA256
429824,47.144,A72,SHA256
429952,47.148,A72,SHA256
430080,47.19,A72,SHA256
430208,47.197,A72,SHA256
430336,47.197,A72,SHA256
430464,47.22,A72,SHA256
430592,47.238,A72,SHA256
430720,47.244,A72,SHA256
430848,47.263,A72,SHA256
430976,47.304,A72,SHA256
431104,47.308,A72,SHA256
431232,47.311,A72,SHA256
431360,47.35,A72,SHA256
431488,47.34,A72,SHA256
431616,47.337,A72,SHA256
431744,47.358,A72,SHA256
431872,47.379,A72,SHA256
432000,47.395,A72,SHA256
432128,47.394,A72,SHA256
432256,47.462,A72,SHA256
432384,47.511,A72,SHA256
432512,47.444,A72,SHA256
432640,47.475,A72,SHA256
432768,47.471,A72,SHA256
432896,47.476,A72,SHA256
433024,47.499,A72,SHA256
433152,47.507,A72,SHA256
433280,47.526,A72,SHA256
433408,47.535,A72,SHA256
433536,47.596,A72,SHA256
433664,47.566,A72,SHA256
433792,47.571,A72,SHA256
433920,47.613,A72,SHA256
434048,47.608,A72,SHA256
434176,47.616,A72,SHA256
434304,47.688,A72,SHA256
434432,47.773,A72,SHA256
434560,47.669,A72,SHA256
434688,47.673,A72,SHA256
434816,47.719,A72,SHA256
434944,47.704,A72,SHA256
435072,47.714,A72,SHA256
435200,47.762,A72,SHA256
435328,47.744,A72,SHA256
435456,47.763,A72,SHA256
435584,47.791,A72,SHA256
435712,47.788,A72,SHA256
435840,47.82,A72,SHA256
435968,47.848,A72,SHA256
436096,47.829,A72,SHA256
436224,47.845,A72,SHA256
436352,47.853,A72,SHA256
436480,47.894,A72,SHA256
436608,47.881,A72,SHA256
436736,47.909,A72,SHA256
436864,47.9,A72,SHA256
436992,47.931,A72,SHA256
437120,47.97,A72,SHA256
437248,47.962,A72,SHA256
437376,47.973,A72,SHA256
437504,48.011,A72,SHA256
437632,47.996,A72,SHA256
437760,48.048,A72,SHA256
437888,48.024,A72,SHA256
438016,48.033,A72,SHA256
438144,48.083,A72,SHA256
438272,48.086,A72,SHA256
438400,48.073,A72,SHA256
438528,48.146,A72,SHA256
438656,48.108,A72,SHA256
438784,48.123,A72,SHA256
438912,48.139,A72,SHA256
439040,48.172,A72,SHA256
439168,48.173,A72,SHA256
439296,48.181,A72,SHA256
439424,48.19,A72,SHA256
439552,48.195,A72,SHA256
439680,48.223,A72,SHA256
439808,48.244,A72,SHA256
439936,48.259,A72,SHA256
440064,48.261,A72,SHA256
440192,48.301,A72,SHA256
440320,48.284,A72,SHA256
440448,48.318,A72,SHA256
440576,48.33,A72,SHA256
440704,48.373,A72,SHA256
440832,48.348,A72,SHA256
440960,48.416,A72,SHA256
441088,48.374,A72,SHA256
441216,48.388,A72,SHA256
441344,48.402,A72,SHA256
441472,48.444,A72,SHA256
441600,48.414,A72,SHA256
441728,48.45,A72,SHA256
441856,48.452,A72,SHA256
441984,48.496,A72,SHA256
442112,48.496,A72,SHA256
442240,48.503,A72,SHA256
442368,48.508,A72,SHA256
442496,48.538,A72,SHA256
442624,48.541,A72,SHA256
442752,48.582,A72,SHA256
442880,48.578,A72,SHA256
443008,48.586,A72,SHA256
443136,48.624,A72,SHA256
443264,48.645,A72,SHA256
443392,48.755,A72,SHA256
443520,48.758,A72,SHA256
443648,48.662,A72,SHA256
443776,48.761,A72,SHA256
443904,48.687,A72,SHA256
444032,48.701,A72,SHA256
444160,48.779,A72,SHA256
444288,48.72,A72,SHA256
444416,48.737,A72,SHA256
444544,48.752,A72,SHA256
444672,48.77,A72,SHA256
444800,48.804,A72,SHA256
444928,48.84,A72,SHA256
445056,48.822,A72,SHA256
445184,48.824,A72,SHA256
445312,48.842,A72,SHA256
445440,48.847,A72,SHA256
445568,48.871,A72,SHA256
445696,48.875,A72,SHA256
445824,48.934,A72,SHA256
445952,48.919,A72,SHA256
446080,48.924,A72,SHA256
446208,48.936,A72,SHA256
446336,48.957,A72,SHA256
446464,48.959,A72,SHA256
446592,48.986,A72,SHA256
446720,48.983,A72,SHA256
446848,49.012,A72,SHA256
446976,49.019,A72,SHA256
447104,49.127,A72,SHA256
447232,49.048,A72,SHA256
447360,49.072,A72,SHA256
447488,49.079,A72,SHA256
447616,49.092,A72,SHA256
447744,49.098,A72,SHA256
447872,49.129,A72,SHA256
448000,49.152,A72,SHA256
448128,49.155,A72,SHA256
448256,49.2,A72,SHA256
448384,49.174,A72,SHA256
448512,49.19,A72,SHA256
448640,49.216,A72,SHA256
448768,49.219,A72,SHA256
448896,49.241,A72,SHA256
449024,49.245,A72,SHA256
449152,49.257,A72,SHA256
449280,49.282,A72,SHA256
449408,49.328,A72,SHA256
449536,49.306,A72,SHA256
449664,49.317,A72,SHA256
449792,49.373,A72,SHA256
449920,49.345,A72,SHA256
450048,49.366,A72,SHA256
450176,49.368,A72,SHA256
450304,49.386,A72,SHA256
450432,49.416,A72,SHA256
450560,49.419,A72,SHA256
450688,49.473,A72,SHA256
450816,49.438,A72,SHA256
450944,49.454,A72,SHA256
451072,49.473,A72,SHA256
451200,49.482,A72,SHA256
451328,49.496,A72,SHA256
451456,49.509,A72,SHA256
451584,49.527,A72,SHA256
451712,49.537,A72,SHA256
451840,49.558,A72,SHA256
451968,49.568,A72,SHA256
452096,49.588,A72,SHA256
452224,49.593,A72,SHA256
452352,49.61,A72,SHA256
452480,49.626,A72,SHA256
452608,49.645,A72,SHA256
452736,49.652,A72,SHA256
452864,49.691,A72,SHA256
452992,49.68,A72,SHA256
453120,49.707,A72,SHA256
453248,49.699,A72,SHA256
453376,49.735,A72,SHA256
453504,49.742,A72,SHA256
453632,49.752,A72,SHA256
453760,49.764,A72,SHA256
453888,49.78,A72,SHA256
454016,49.791,A72,SHA256
454144,49.806,A72,SHA256
454272,49.932,A72,SHA256
454400,49.852,A72,SHA256
454528,49.857,A72,SHA256
454656,49.858,A72,SHA256
454784,49.881,A72,SHA256
454912,49.889,A72,SHA256
455040,49.967,A72,SHA256
455168,49.922,A72,SHA256
455296,49.959,A72,SHA256
455424,49.996,A72,SHA256
455552,49.964,A72,SHA256
455680,49.969,A72,SHA256
